S1=Date
S2=SHH Code
S3=SHZ Code
S4=Inter-Bank Code
S5=Calculation Price
S6=Yield To Maturity(%)
S7=Modified Duration
S8=Convexity
S9=Clean Price
S10=Accrued Interest
S11=Reserve
==========
20180601|019403    |101403    |140003    |104.6143  |3.2400    |2.4253    |4.2055    |102.9478  |1.6665    |          |
20180601|019405    |101405    |140005    |105.6670  |3.5007    |5.0660    |15.0896   |104.7709  |0.8961    |          |
20180601|019406    |101406    |140006    |103.4790  |3.2850    |2.6310    |4.8229    |102.7672  |0.7118    |          |
20180601|019408    |101408    |140008    |101.2638  |3.0650    |0.8692    |0.7995    |100.8321  |0.4317    |          |
20180601|019409    |101409    |140009    |110.8094  |3.8897    |11.3096   |80.6889   |110.3520  |0.4574    |          |
20180601|019410    |101410    |140010    |112.2720  |4.0803    |20.1791   |320.3846  |112.1824  |0.0896    |          |
20180601|019412    |101412    |140012    |104.8604  |3.4346    |5.2608    |16.3251   |103.0522  |1.8082    |          |
20180601|019413    |101413    |140013    |105.7666  |3.2921    |2.7737    |5.4116    |102.0880  |3.6786    |          |
20180601|019416    |101416    |140016    |113.5243  |4.0226    |15.3052   |163.2563  |111.8420  |1.6823    |          |
20180601|019417    |101417    |140017    |110.4492  |3.8718    |11.4237   |82.9777   |109.0412  |1.4080    |          |
20180601|019421    |101421    |140021    |103.2363  |3.7007    |5.4739    |17.5539   |102.3764  |0.8599    |          |
20180601|019424    |101424    |140024    |103.5123  |3.2933    |3.0856    |6.4624    |101.2619  |2.2504    |          |
20180601|019425    |101425    |140025    |105.1224  |4.0090    |15.9019   |173.0205  |104.6983  |0.4241    |          |
20180601|019426    |101426    |140026    |102.5101  |3.1965    |1.3370    |1.5569    |100.4308  |2.0793    |          |
20180601|019427    |101427    |140027    |103.3186  |4.0845    |20.5872   |333.3251  |103.2141  |0.1045    |          |
20180601|019429    |101429    |140029    |102.5932  |3.6161    |5.6674    |18.8815   |100.8786  |1.7146    |          |
20180601|019502    |101502    |150002    |101.3869  |3.3000    |3.3429    |7.3985    |100.1810  |1.2059    |          |
20180601|019503    |101503    |150003    |101.1785  |3.2245    |1.5986    |2.0667    |100.1175  |1.0610    |          |
20180601|019505    |101505    |150005    |100.9040  |3.5772    |5.9915    |20.8186   |100.3655  |0.5385    |          |
20180601|019507    |101507    |150007    |101.2274  |3.3200    |3.5563    |8.2459    |100.7716  |0.4558    |          |
20180601|019508    |101508    |150008    |102.4033  |3.9258    |12.1329   |92.2990   |101.9999  |0.4034    |          |
20180601|019510    |101510    |150010    |98.1544   |4.0822    |20.8983   |343.5112  |98.0669   |0.0875    |          |
20180601|019511    |101511    |150011    |99.7550   |3.2468    |1.8973    |2.7325    |99.7125   |0.0425    |          |
20180601|019512    |101512    |150012    |102.6625  |2.4284    |0.0267    |0.0134    |99.9998   |2.6627    |          |
20180601|019514    |101514    |150014    |101.4081  |3.7122    |3.6556    |8.8401    |98.4426   |2.9655    |          |
20180601|019516    |101516    |150016    |100.8063  |3.5900    |6.1695    |22.2099   |99.4888   |1.3175    |          |
20180601|019517    |101517    |150017    |99.9596   |4.0243    |16.2787   |182.7634  |98.5995   |1.3601    |          |
20180601|019519    |101519    |150019    |101.8895  |3.3205    |2.1105    |3.3157    |99.5926   |2.2969    |          |
20180601|019521    |101521    |150021    |98.2383   |3.9394    |12.4910   |97.6627   |97.5005   |0.7378    |          |
20180601|019522    |101522    |150022    |102.0680  |2.6735    |0.3069    |0.1965    |100.0600  |2.0080    |          |
20180601|019523    |101523    |150023    |96.5187   |3.5912    |6.5111    |24.3021   |96.1255   |0.3932    |          |
20180601|019525    |101525    |150025    |95.4005   |4.0453    |16.6665   |189.3916  |94.9599   |0.4406    |          |
20180601|019526    |101526    |150026    |100.1587  |3.4700    |3.9637    |10.1430   |98.2953   |1.8634    |          |
20180601|019528    |101528    |150028    |96.2076   |4.0758    |21.0809   |350.1286  |96.1010   |0.1066    |          |
20180601|019530    |101602    |160002    |99.1651   |3.2500    |2.4675    |4.2948    |98.2016   |0.9635    |          |
20180601|019531    |101603    |160003    |100.3516  |3.3365    |0.6390    |0.5133    |99.4783   |0.8733    |          |
20180601|019532    |101604    |160004    |95.9587   |3.6038    |6.7224    |26.0058   |94.9827   |0.9760    |          |
